,Country,Currency,Year,Average Salary,Gender Gap,CPI,GDP,GDP Growth,Ratio Minimum and Average Salaries,Ratio Minimum and Median Salaries,Population
872,POL,Zloty,2014,45536.0,11.07286288,-0.025,962317.654,4.019357125145784,40.8986006835909,51.0396286259403,38483957.0
873,POL,Zloty,2015,46446.0,,-0.9333333,1018896.563,5.879442070383134,41.0950981456269,51.2848486902121,38454576.0
874,POL,Zloty,2016,48563.0,9.4178809362,-0.5833333,1069459.06,4.962475960378732,42.5604358188628,52.6964938316618,38426809.0
875,POL,Zloty,2017,51493.0,,1.975,1137654.148,6.376596407533364,43.5991875911767,53.982631421872,38422346.0
876,POL,Zloty,2018,55607.0,11.497909952,1.666667,1216240.494,6.907753655902815,41.9682719863783,51.2823017450635,38413139.0
877,POL,Zloty,2019,60342.0,,2.308333,1327882.052,9.179233757694627,41.9558798518301,51.2671594208007,38386476.0
878,POL,Zloty,2020,63498.0,8.6906141367,3.4,1338432.734,0.7945496351960735,45.4830789262223,55.5771507234352,38354173.0
879,POL,Zloty,2021,66605.850907327,,5.1,1443514.646,7.851116408813108,45.0826743162245,55.087884211898,38162224.0
880,POL,Zloty,2022,75741.1269934975,,14.3,1625114.218,12.580376132879234,42.6185581525333,52.0769060929439,37827355.0
881,PRT,Euro,1995,9688.10556157475,,4.222816,144448.129,,36.7275209871548,51.8083892138679,10026176.0
882,PRT,Euro,1996,10334.1314391583,,3.068977,150170.881,3.961804171239902,36.2434410646388,51.1306155290331,10063944.5
883,PRT,Euro,1997,10924.1357524383,,2.336863,159607.267,6.283765492459215,34.2929152953404,48.3804985337243,10108977.0
884,PRT,Euro,1998,11332.5401375884,,2.572752,169547.717,6.228068550287258,34.0431219996689,48.0276739841196,10160196.0
885,PRT,Euro,1999,12009.4772464761,,2.340095,181041.019,6.77880080213642,34.819261428339,49.1241680055084,10217828.0
886,PRT,Euro,2000,12629.8271789129,,2.85303,194276.438,7.31072939884414,34.8475557293704,49.164202162878,10289898.0
887,PRT,Euro,2001,13165.2423505117,,4.369903,202369.951,4.165977657053821,34.570119698537,48.77222975086,10362721.5
888,PRT,Euro,2002,13618.8075181048,21.857142857,3.600347,212108.896,4.812446191677933,35.9262633405859,50.6828253406845,10419630.5
889,PRT,Euro,2003,14073.4310887442,,3.218991,218088.817,2.819269305894645,35.5359052267767,50.1321292687064,10458821.0
890,PRT,Euro,2004,14421.796139073,,2.365362,225171.888,3.247791930569277,35.6769205420804,50.3310660333831,10483861.0
891,PRT,Euro,2005,14892.0,,2.277164,238691.186,6.003990160618966,35.4378826779845,49.9938443690833,10503330.0
892,PRT,Euro,2006,15085.0,12.808460635,3.107666,259701.897,8.802466212556336,32.5517716777683,47.4037027287883,10522288.0
893,PRT,Euro,2007,15700.0,,2.453965,271337.567,4.480394688838163,32.7498043154039,47.692088884172,10542963.5
894,PRT,Euro,2008,16083.0,,2.588506,281542.549,3.760991193674279,33.3765168576138,48.604742589826,10558176.5
895,PRT,Euro,2009,16501.0,,-0.83553,279627.039,-0.6803625266602276,34.2464967782046,49.8716557994645,10568246.5
896,PRT,Euro,2010,16737.0,16.020942408,1.402573,288228.565,3.0760709088651472,35.9314453932713,52.7819668227637,10573100.0
897,PRT,Euro,2011,16608.0,,3.653011,282620.91,-1.9455583800307985,35.8938890852578,52.7267979927359,10574535.5
898,PRT,Euro,2012,16183.0,,2.773339,277991.759,-1.6379364853081668,35.5321948971936,52.1954825829204,10531419.5
899,PRT,Euro,2013,16618.0,,0.2744167,292135.199,5.087719165085036,35.5896924607489,52.2799443811795,10473990.5
900,PRT,Euro,2014,16368.0,15.321756895,-0.2781534,298951.673,2.3333285490188427,39.207736792482,54.8668319603295,10419606.5
901,PRT,Euro,2015,16463.0,,0.4879386,307230.008,2.7691214827220367,40.2808535511521,56.3685385541938,10381837.5
902,PRT,Euro,2016,16553.0,,0.6073971,326364.379,6.228028025179122,41.8475731436299,58.560986974882,10356516.0
903,PRT,Euro,2017,16878.0,,1.368614,340370.325,4.291505722197697,42.9904548561843,60.1603218001781,10340124.0
904,PRT,Euro,2018,17423.0,11.665004985,0.9937157,359198.932,5.531800400049547,44.5275184872075,63.2648227502922,10334633.0
905,PRT,Euro,2019,18253.0,11.419037351,0.3381784,383670.579,6.812839577151086,44.551714863871,63.2992010299004,10354445.5
906,PRT,Euro,2020,18492.0,11.716807546,-0.01243833,359941.428,-6.184772119313331,46.2396410957286,65.6974113389865,10384846.0
907,PRT,Euro,2021,19215.1647102476,12.230702613807,1.265657,380604.427,5.7406559491673725,46.6579221508524,66.2917062314767,10407707.0
908,PRT,Euro,2022,20323.3009824094,,7.832691,435778.702,14.496487977004001,46.6813799075042,66.3250350777074,10444241.5
909,SVK,Euro,1995,3048.89507673785,,9.841098,46638.124,,30.6792452830189,37.8139534883721,5363676.0
910,SVK,Euro,1996,3448.58003877688,,5.775833,50549.784,8.387258458337632,29.1666666666667,35.8606557377049,5373793.0
911,SVK,Euro,1997,4084.44283311697,,6.141988,54296.453,7.4118397815508,26.3529411764706,32.463768115942,5383233.0
912,SVK,Euro,1998,4487.66824762772,,6.665648,57264.863,5.467042202554184,28.6206896551724,35.3191489361702,5390866.0
913,SVK,Euro,1999,4827.72929872304,,10.57045,57813.884,0.9587397423791888,31.5426997245179,38.9455782312925,5395324.0
914,SVK,Euro,2000,5429.35745140709,,12.03578,61316.923,6.059165649552289,34.1102756892231,42.0061728395062,5400679.0
915,SVK,Euro,2001,5732.17712298375,,7.329631,66635.32,8.673620168448437,35.0582750582751,43.2183908045977,5379780.0
916,SVK,Euro,2002,6204.56763729585,20.355160932,3.127133,71578.565,7.418355610808192,34.0381744078124,41.798810703667,5378809.0
917,SVK,Euro,2003,6741.05885347917,20.689655172,8.554143,76204.249,6.462387168560868,36.3109182380276,44.7468054898249,5378950.0
918,SVK,Euro,2004,7339.87902002877,20.88376561,7.548501,81800.574,7.343849028680793,35.0976168495914,44.1885492897116,5382574.0
919,SVK,Euro,2005,7997.0,20.099255583,2.709085,89400.317,9.29057417127661,34.6102203617408,43.2235154862892,5387285.0
920,SVK,Euro,2006,8673.0,17.802768166,4.483331,101619.588,13.668039901916696,34.6558035187153,44.5371775417299,5391184.0
921,SVK,Euro,2007,9449.0,17.521704815,2.756724,114076.705,12.258578533107212,34.5496685172209,44.3138610438991,5397766.0
922,SVK,Euro,2008,9979.0,16.444769568,4.59818,127626.827,11.878079753443082,33.6511988787105,42.8252906513776,5406972.0
923,SVK,Euro,2009,10320.0,16.432721259,1.615105,124322.665,-2.5889243489536917,35.5309197157526,45.3624389794603,5418374.0
924,SVK,Euro,2010,10883.0,14.851117649,0.9570181,136951.599,10.158191187423471,35.6546929316338,45.6860328725631,5431024.0
925,SVK,Euro,2011,11203.0,15.449856429,3.919286,141755.313,3.507599790784477,35.7787810383747,45.6719686491471,5398384.0
926,SVK,Euro,2012,11448.0,15.965269161,3.606103,145972.536,2.975001720041348,35.7770083697028,45.1230990412031,5407579.0
927,SVK,Euro,2013,11684.0,14.109329757,1.400474,151678.246,3.9087558223966257,35.9633355984062,45.5434328177049,5413392.5
928,SVK,Euro,2014,11904.0,14.350047529,-0.07616533,157298.526,3.705396224057078,35.4092696596066,45.1091205003012,5418649.0
929,SVK,Euro,2015,12362.0,13.376624885,-0.3252198,163007.449,3.6293556876686672,36.9090632927529,47.3031008427421,5423800.5
930,SVK,Euro,2016,12719.0,13.899182143,-0.5200102,161498.697,-0.9255724258343645,37.5166497899456,47.7177934349742,5430797.5
931,SVK,Euro,2017,13268.0,15.040042332,1.311946,163951.2,1.5185899611314113,38.1620320500869,47.9650681986085,5439231.5
932,SVK,Euro,2018,13964.0,15.662080133,2.514037,170864.165,4.216477220050852,39.4015115485004,49.2939666238768,5446770.5
933,SVK,Euro,2019,14814.0,13.869849949,2.664561,182461.859,6.787669023519349,39.8467632382631,49.3769014854851,5454147.0
934,SVK,Euro,2020,15342.0,11.014467821,1.936941,179720.165,-1.5026121157737382,41.9595333150234,51.7735105296609,5458827.0
935,SVK,Euro,2021,16121.5811867596,11.700371359,3.149606,187958.995,4.584254638315066,44.001587729843,52.4095787548561,5441991.0
936,SVK,Euro,2022,17256.4280558476,13.808194646,12.77415,203458.07,8.245987376129582,42.6504269334145,50.7648119698083,5431752.0
937,SVN,Euro,1995,6567.17196476853,,13.46372,27118.433,,,,1987505.0
938,SVN,Euro,1996,7642.94450642564,,9.864456,28453.914,4.924624516468179,,,1991169.0
939,SVN,Euro,1997,8753.56489738632,,8.359679,30350.887,6.666826222923139,,,1986848.0
940,SVN,Euro,1998,9481.98355281087,,7.891166,31817.88,4.8334435827196875,,,1982603.0
941,SVN,Euro,1999,10263.0366751775,,6.155588,33876.846,6.471097382980884,,,1985557.0
942,SVN,Euro,2000,11312.0725721231,,8.911745,35809.984,5.706369477252982,,,1990272.0
943,SVN,Euro,2001,12663.1787655059,,8.379666,37753.179,5.42640566385062,,,1992035.0
944,SVN,Euro,2002,13650.7990138477,9.3588840675,7.480778,40372.33,6.937564118772643,,,1995718.0
945,SVN,Euro,2003,14665.5104328727,,5.544164,42136.787,4.370461154954386,,,1996773.0
946,SVN,Euro,2004,15839.1752488425,,3.592976,45454.14,7.8728190642537665,,,1997004.0
947,SVN,Euro,2005,16800.0,,2.451501,47716.594,4.977443198793319,43.1280562611235,51.1768520213904,2001114.0
948,SVN,Euro,2006,17764.0,6.5573770492,2.457924,51614.174,8.168185683999152,42.0790984762327,51.1765873015873,2008516.0
949,SVN,Euro,2007,18896.0,,3.657496,55646.935,7.813282064728955,40.7169132857185,49.5198980699335,2019406.0
950,SVN,Euro,2008,20255.0,,5.647424,59839.586,7.534379027344462,40.6194673653738,49.4013843700138,2022629.0
951,SVN,Euro,2009,20628.0,,0.8392622,56168.448,-6.134965572789897,40.7428442456648,49.5514352958618,2042335.0
952,SVN,Euro,2010,21516.0,0.9917355372,1.80117,57002.774,1.4853997746208103,48.0324105334234,58.9850746268657,2049261.0
953,SVN,Euro,2011,21836.0,,1.802852,59391.555,4.190639915173255,49.3732649724481,60.6316794562153,2052496.0
954,SVN,Euro,2012,21540.0,,2.597414,59745.667,0.596232915605599,50.4881218374968,62.0007532681035,2056262.0
955,SVN,Euro,2013,21642.0,,1.769201,61744.434,3.345459345194013,51.931124194231,63.7727984507928,2059114.0
956,SVN,Euro,2014,21981.0,4.9962714392,0.1993438,63653.392,3.0917086388709825,49.4786700125471,60.0220700152207,2061623.0
957,SVN,Euro,2015,22324.0,,-0.5255523,65265.909,2.533277409631207,49.2944313627218,59.7985719879593,2063077.0
958,SVN,Euro,2016,23087.0,,-0.05499954,70079.359,7.375136688895267,48.4018703990704,58.7158153851737,2064241.0
959,SVN,Euro,2017,23869.0,,1.429107,75438.709,7.647544264781314,47.9868382968925,58.2123441744647,2066161.0
960,SVN,Euro,2018,24778.0,8.1945369753,1.738609,80823.475,7.1379349824239435,48.7005207466242,58.2439530062198,2070050.0
961,SVN,Euro,2019,25849.0,,1.630523,87986.552,8.86261943080273,49.1179523061249,58.7431851245243,2089310.0
962,SVN,Euro,2020,26551.0,,-0.05485681,85974.042,-2.2872927217331918,49.1702751718147,58.8057612630063,2100126.0
963,SVN,Euro,2021,28521.3510441474,,1.917065,92826.649,7.970553484038834,50.5155235506502,60.4146266746564,2107007.0
964,SVN,Euro,2022,29789.5418205264,,8.833699,102014.348,9.897695434422072,51.5800346939805,61.6877411312615,2108732.0
965,SWE,Swedish krona,1995,199606.630236926,9.6774193548,2.455149,203965.736,,,,8826944.0
966,SWE,Swedish krona,1996,213231.589584469,11.515151515,0.533132,211601.427,3.7436145647521846,,,8840999.0
967,SWE,Swedish krona,1997,224683.63769419,11.560693642,0.6584103,219433.349,3.701261428638669,,,8846059.0
968,SWE,Swedish krona,1998,233177.058455752,12.777777778,-0.2671327,229137.896,4.422548825976325,,,8850975.0
969,SWE,Swedish krona,1999,241492.492977528,11.827956989,0.4621758,243339.592,6.197881820473716,,,8857879.0
970,SWE,Swedish krona,2000,251428.942621989,12.371134021,0.8991438,262827.28,8.008432922826646,,,8872112.0
971,SWE,Swedish krona,2001,259626.437522295,12.376237624,2.405958,266285.833,1.3159033567595957,,,8895963.0
972,SWE,Swedish krona,2002,267423.922243715,11.904761905,2.158482,276017.772,3.6546964929974335,,,8924960.0
973,SWE,Swedish krona,2003,274972.071214307,11.520737327,1.925655,285019.213,3.2611816749249067,,,8958232.0
974,SWE,Swedish krona,2004,285404.045347031,10.762331839,0.3736598,304510.21,6.838485305901121,,,8993534.0
975,SWE,Swedish krona,2005,294983.0,11.304347826,0.4531709,309212.867,1.5443347531762575,,,9029567.0
976,SWE,Swedish krona,2006,305404.0,11.016949153,1.360215,342586.778,10.793183131024087,,,9080506.0
977,SWE,Swedish krona,2007,319871.0,11.836734694,2.212169,374251.411,9.242806504342106,,,9148093.0
978,SWE,Swedish krona,2008,335475.0,10.588235294,3.437049,388684.19,3.8564394350406372,,,9219639.0
979,SWE,Swedish krona,2009,343604.0,9.5419847328,-0.4944606,374543.038,-3.6382112686394574,,,9298512.0
980,SWE,Swedish krona,2010,352076.0,9.3632958801,1.157988,395960.987,5.718421336668933,,,9378131.0
981,SWE,Swedish krona,2011,362318.0,9.1575091575,2.961151,421515.998,6.453921431406062,,,9449216.0
982,SWE,Swedish krona,2012,372042.0,9.2857142857,0.8883775,432488.303,2.603057784772389,,,9519379.0
983,SWE,Swedish krona,2013,378658.0,9.375,-0.04429297,444616.544,2.8042934146128795,,,9600374.0
984,SWE,Swedish krona,2014,386881.0,9.1525423729,-0.1796385,457507.758,2.89940043256689,,,9696105.0
985,SWE,Swedish krona,2015,396616.0,8.3333333333,-0.04678474,481170.723,5.17214508087096,,,9799183.0
986,SWE,Swedish krona,2016,406310.0,8.1699346405,0.9842693,500423.665,4.001270459674244,,,9923086.0
987,SWE,Swedish krona,2017,415858.0,7.3482428115,1.794499,522476.825,4.40689790319968,,,10057695.0
988,SWE,Swedish krona,2018,428091.0,7.1428571429,1.953535,544594.071,4.233153499200659,,,10175215.0
989,SWE,Swedish krona,2019,441613.0,7.5757575758,1.784151,579773.396,6.459733381856814,,,10278888.0
990,SWE,Swedish krona,2020,451328.0,7.4183976261,0.4973673,581247.942,0.2543314353803394,,,10353444.0
991,SWE,Swedish krona,2021,465762.915729695,7.2463768116,2.163197,629080.783,8.229335115650183,,,10415812.0
992,SWE,Swedish krona,2022,482555.494244775,,8.369291,683297.098,8.618339085395332,,,10486941.0
993,TUR,Turkish lira,1998,1996.59193080514,,84.64133,558277.47,-22.1897049653082,24.2349186802746,45.7459643728327,62464000.0
994,TUR,Turkish lira,1999,3053.90708896356,,64.86748,546532.203,-2.1038404075306882,28.682683853021,54.1415901149892,63364000.0
995,TUR,Turkish lira,2000,4486.59574456929,,54.91538,609051.499,11.439270304077587,24.2695237766095,45.8112851409747,64268751.0
996,TUR,Turkish lira,2001,6167.41792388649,,54.40018,595834.125,-2.1701570428283246,24.3800105473102,46.0198405705524,65166330.5
997,TUR,Turkish lira,2002,8674.38059352312,,44.96412,612446.634,2.788109694119978,28.2043930928037,53.2387658734305,66002505.5
998,TUR,Turkish lira,2003,11329.6287851028,,21.60244,641094.176,4.677557261258469,31.0358757298244,58.5834879063074,66794551.0
999,TUR,Turkish lira,2004,13437.0464930342,,8.598262,735769.103,14.76770972881214,39.2147021589668,74.0218851782429,67598736.0
1000,TUR,Turkish lira,2005,15112.0,,8.17916,815102.371,10.782359258703478,39.4397856770832,74.4467540518094,68435380.0
1001,TUR,Turkish lira,2006,16655.0,3.2069970845,9.597242,945237.0,15.965433745499436,38.4279749868379,72.5368546872332,69295253.0
1002,TUR,Turkish lira,2007,18368.0,,8.756181,1042895.517,10.331643492584398,37.9009007315301,71.541946454891,70158111.5
1003,TUR,Turkish lira,2008,20218.0,,10.44413,1139548.435,9.267747000968264,37.5641363419732,70.9062681606928,71051689.0
1004,TUR,Turkish lira,2009,21512.0,,6.250977,1112482.011,-2.3751885544031404,37.7552655601078,71.2670447128547,72039215.0
1005,TUR,Turkish lira,2010,23439.0,3.1042128603,8.566444,1268708.962,14.043099075334187,38.507758643348,69.7741961172538,73142162.0
1006,TUR,Turkish lira,2011,25632.0,,6.471879,1454111.872,14.613509918597067,39.39072924239,71.3740961351679,74223642.0
1007,TUR,Turkish lira,2012,28741.0,,8.89157,1550688.484,6.641621862777836,40.254911448882,72.9399524945389,75175836.0
1008,TUR,Turkish lira,2013,31827.0,,7.49309,1703669.602,9.865367517619351,39.8587426474784,72.2221137883009,76147634.0
1009,TUR,Turkish lira,2014,35452.0,6.8825910931,8.854572,1860470.92,9.203739845796699,39.3432129352487,68.9610956213614,77181894.0
1010,TUR,Turkish lira,2015,39320.0,,7.670854,2022397.778,8.703541466802388,39.8897222798278,69.919021534314,78218488.0
1011,TUR,Turkish lira,2016,47023.0,,7.775134,2116398.303,4.64797410393516,42.7482956606657,74.9295516244995,79277971.0
1012,TUR,Turkish lira,2017,51346.0,,11.14431,2264269.34,6.986919087507881,40.6905797135758,71.3227707949214,80312708.0
1013,TUR,Turkish lira,2018,59646.0,9.980806142,16.33246,2302309.895,1.6800366603029637,40.4953567487873,70.9805824341379,81407211.0
1014,TUR,Turkish lira,2019,72577.0,,15.17682,2313147.025,0.4707068333213993,40.489965614486,70.9711328111834,82579448.0
1015,TUR,Turkish lira,2020,81782.0,,12.27896,2332603.593,0.8411297591427447,39.4238731796068,69.1024775373014,83384688.0
1016,USA,US dollar,1995,31058.4361859945,24.579985391,2.80542,7639749.0,,28.7162162162162,35.4757929883139,266278393.0
1017,USA,US dollar,1996,32186.6484909996,23.823948681,2.931204,8073122.0,5.672607830440501,28.7590282337492,35.7551020408163,269394284.0
1018,USA,US dollar,1997,33564.1768745486,23.786491622,2.33769,8577552.0,6.2482643022117035,30.7304785894207,38.79173290938,272646925.0
1019,USA,US dollar,1998,35224.3794250371,23.745819398,1.552279,9062817.0,5.65738336532382,30.9309309309309,39.3730886850153,275854104.0
1020,USA,US dollar,1999,36679.3182754046,23.462783172,2.188027,9631172.0,6.271284083083661,29.6829971181556,37.5091041514931,279040168.0
1021,USA,US dollar,2000,38863.0278199539,23.088923557,3.376857,10250952.0,6.435146210658482,28.5318559556787,35.7638888888889,282162411.0
1022,USA,US dollar,2001,39946.7757093478,23.582089552,2.826171,10581929.0,3.2287440229941566,27.0625328428797,34.4943067649029,284968955.0
1023,USA,US dollar,2002,40796.8239318387,22.091310751,1.586032,10929108.0,3.2808668438429223,26.2755102040816,33.8815789473684,287625193.0
1024,USA,US dollar,2003,42101.6284409719,20.575539568,2.270095,11456450.0,4.8251147303146835,25.7114328507239,33.2258064516129,290107933.0
1025,USA,US dollar,2004,43946.3802598065,19.635343619,2.677237,12217196.0,6.640329246843479,24.9636451769268,32.2884012539185,292805298.0
1026,USA,US dollar,2005,45255.0,18.975069252,3.392747,13039197.0,6.728229619955339,24.488825487399,31.6339066339066,295516599.0
1027,USA,US dollar,2006,47226.0,19.246298789,3.225944,13815583.0,5.954247029169046,23.6781609195402,30.6912991656734,298379912.0
1028,USA,US dollar,2007,49354.0,19.843342037,2.852673,14474228.0,4.767406485850079,23.4536082474227,31.415420023015,301231207.0
1029,USA,US dollar,2008,50690.0,20.050125313,3.8391,14769862.0,2.0424854437832485,25.3706754530478,34.1274238227147,304093966.0
1030,USA,US dollar,2009,51055.0,19.78021978,-0.3555463,14478067.0,-1.9756108757143398,26.9548133595285,37.1212121212121,306771529.0
1031,USA,US dollar,2010,52429.0,18.810679612,1.640043,15048970.0,3.9432266752184475,28.4313725490196,38.8115631691649,309327143.0
1032,USA,US dollar,2011,53828.0,17.788461538,3.156842,15599731.0,3.659791999053752,27.9598920169688,38.339502908514,311583481.0
1033,USA,US dollar,2012,55300.0,19.086651054,2.069337,16253970.0,4.193912061688754,27.1739130434783,37.7407600208225,313877662.0
1034,USA,US dollar,2013,55781.0,17.906976744,1.464833,16843196.0,3.625120509020263,26.7527675276753,37.3518804739825,316059947.0
1035,USA,US dollar,2014,57451.0,17.451205511,1.622223,17550687.0,4.200455780482515,26.6250459052516,36.6531850353893,318386329.0
1036,USA,US dollar,2015,59030.0,18.882681564,0.1186271,18206023.0,3.7339620950450625,25.1911049339819,35.8378645575877,320738994.0
1037,USA,US dollar,2016,59729.0,18.142076503,1.261583,18695106.0,2.686380216041684,24.8287671232877,34.8557692307692,323071755.0
1038,USA,US dollar,2017,61435.0,18.172157279,2.13011,19477337.0,4.184148514589858,24.2881072026801,33.7209302325581,325122128.0
1039,USA,US dollar,2018,63434.0,18.910585817,2.442583,20533058.0,5.42025329232636,23.2,32.7313769751693,326838199.0
1040,USA,US dollar,2019,65505.0,18.470705065,1.81221,21380976.0,4.129526152412377,22.3214285714286,31.6179677278674,328329953.0
1041,USA,US dollar,2020,70184.0,17.652495379,1.233584,21060474.0,-1.4990054710318224,21.1062590975255,29.4715447154472,331511512.0
1042,USA,US dollar,2021,74259.8810335231,16.864175023,4.697859,23315081.0,10.705395329658774,20.4802259887006,29.0581162324649,332031554.0
1043,USA,US dollar,2022,77463.4730245547,16.98440208,8.0028,25439700.0,9.112638296216936,19.0638969234815,27.3791540785498,333287557.0
1044,COL,,2022,,1.8587360595,10.17724,1051418.088,19.3178531617189,53.6833307036852,89.8876404494382,51682692.0
1045,CRI,,2022,,1.4492753623,,129120.036,10.639292280951839,69.3813670348735,87.9169327313771,5213373.67080593
1046,OECD,,1995,,18.9904751412667,6.068326,23114509.11,,,,1157564904.0
1047,OECD,,1996,,19.2077811976879,5.820288,24315442.798,5.195583788021874,,,1166413625.5
1048,OECD,,1997,,18.9022803026833,4.910515,25613409.906,5.338036073547303,,,1175226289.0
1049,OECD,,1998,,18.73192126694,4.332558,26490376.998,3.423859201950963,,,1183677959.0
1050,OECD,,1999,,18.4104924979921,3.701797,27722132.693,4.649823198412761,,,1192153433.0
1051,OECD,,2000,,18.1270290240575,4.057151,29639995.624,6.91816517956525,,,1200935330.5
1052,OECD,,2001,,17.8959335326531,3.671325,30794204.481,3.8940925351062194,,,1209615142.0
1053,OECD,,2002,,17.7016699630082,2.781272,31978544.826,3.8459845446916496,,,1218409936.0
1054,OECD,,2003,,16.8865859139746,2.480571,33178360.305,3.7519389500941136,,,1227092276.0
1055,OECD,,2004,,16.5059291082727,2.411514,35192247.39,6.069881291561319,,,1235810451.0
1056,OECD,,2005,,16.0370723452359,2.644015,37114381.786,5.461812014160206,,,1244748629.0
1057,OECD,,2006,,15.734265852025,2.672063,39872711.975,7.431971263604553,,,1253928808.0
1058,OECD,,2007,,15.0917327397233,2.548479,42132135.341,5.666590643286673,,,1263746034.0
1059,OECD,,2008,,15.1449851913981,3.737081,43560290.809,3.3897058775709032,,,1273841861.5
1060,OECD,,2009,,14.5564565733709,0.5560905,42644753.786,-2.101769767824513,,,1283047768.5
1061,OECD,,2010,,14.0599345873501,1.802474,44610211.288,4.608908077797946,,,1292202158.0
1062,OECD,,2011,,13.8724423055507,2.848879,46679174.775,4.637869732655897,,,1298868939.5
1063,OECD,,2012,,13.9879153133168,2.243149,48208414.607,3.276064410673807,,,1306715773.43051
1064,OECD,,2013,,13.88982227635,1.604112,50239694.982,4.2135390503073245,,,1314181384.14141
1065,OECD,,2014,,13.778645523768,1.740894,52016326.586,3.536310490413075,,,1322341697.43384
1066,OECD,,2015,,13.9416174808468,0.6838911,53829863.522,3.486476371993752,,,1330542593.81347
1067,OECD,,2016,,13.4584550692514,1.197111,56051670.359,4.127461397133136,,,1339076165.95222
1068,OECD,,2017,,12.979639766069,2.281507,58543866.015,4.446246900472328,,,1346876020.09332
1069,OECD,,2018,,13.0262775921267,2.607168,61182248.12,4.5066755658466295,,,1354855453.45767
1070,OECD,,2019,,12.9528765001532,2.068906,63580311.908,3.9195417979681846,,,1363022652.64722
1071,OECD,,2020,,11.6420981217679,1.346857,62119570.984,-2.297473667813521,,,1371228167.21647
1072,OECD,,2021,,11.8962757543496,3.987142,67544424.356,8.732921502946756,,,1374084142.97092
